times=0,loss=100000.0000,accu=0.0000,lr=0.010000,decay=0.000002
Saved times=7,loss=0.0166,accu=0.0297,lr=0.009792,decay=0.000002overfit rate = 0%
times=8,loss=0.0166,accu=0.0297,lr=0.009763,decay=0.000002overfit rate = 35%
Saved times=9,loss=0.0154,accu=0.0297,lr=0.009734,decay=0.000002overfit rate = 0%
times=10,loss=0.0154,accu=0.0297,lr=0.009704,decay=0.000002overfit rate = 5%
times=11,loss=0.0154,accu=0.0297,lr=0.009675,decay=0.000002overfit rate = 10%
times=12,loss=0.0154,accu=0.0297,lr=0.009646,decay=0.000002overfit rate = 15%
times=13,loss=0.0154,accu=0.0297,lr=0.009618,decay=0.000002overfit rate = 35%
times=14,loss=0.0154,accu=0.0297,lr=0.009589,decay=0.000002overfit rate = 35%
Saved times=15,loss=0.0151,accu=0.0297,lr=0.009560,decay=0.000002overfit rate = 0%
times=16,loss=0.0151,accu=0.0297,lr=0.009531,decay=0.000002overfit rate = 5%
times=17,loss=0.0151,accu=0.0297,lr=0.009503,decay=0.000002overfit rate = 35%
times=1,loss=0.0151,accu=0.0297,lr=0.009970,decay=0.000002overfit rate = 0%
times=2,loss=0.0151,accu=0.0297,lr=0.009940,decay=0.000002overfit rate = 0%
times=3,loss=0.0151,accu=0.0297,lr=0.009910,decay=0.000002overfit rate = 5%
times=4,loss=0.0151,accu=0.0297,lr=0.009881,decay=0.000002overfit rate = 5%
times=5,loss=0.0151,accu=0.0297,lr=0.009851,decay=0.000002overfit rate = 5%
times=6,loss=0.0151,accu=0.0297,lr=0.004911,decay=0.000002overfit rate = 0%
Saved times=7,loss=0.0150,accu=0.0297,lr=0.004896,decay=0.000002overfit rate = 0%
Saved times=8,loss=0.0147,accu=0.0298,lr=0.004881,decay=0.000002overfit rate = 0%
times=9,loss=0.0147,accu=0.0298,lr=0.004867,decay=0.000002overfit rate = 20%
times=10,loss=0.0147,accu=0.0298,lr=0.004852,decay=0.000002overfit rate = 10%
times=11,loss=0.0147,accu=0.0298,lr=0.004838,decay=0.000002overfit rate = 10%
times=12,loss=0.0147,accu=0.0298,lr=0.004823,decay=0.000002overfit rate = 5%
Saved times=13,loss=0.0143,accu=0.0297,lr=0.004809,decay=0.000002overfit rate = 0%
times=14,loss=0.0143,accu=0.0297,lr=0.004794,decay=0.000002overfit rate = 10%
times=15,loss=0.0143,accu=0.0297,lr=0.004780,decay=0.000002overfit rate = 50%
times=16,loss=0.0143,accu=0.0297,lr=0.004766,decay=0.000002overfit rate = 15%
Saved times=17,loss=0.0142,accu=0.0297,lr=0.004751,decay=0.000002overfit rate = 0%
times=18,loss=0.0142,accu=0.0297,lr=0.004737,decay=0.000002overfit rate = 35%
times=19,loss=0.0142,accu=0.0297,lr=0.004723,decay=0.000002overfit rate = 10%
times=20,loss=0.0142,accu=0.0297,lr=0.004709,decay=0.000002overfit rate = 45%
times=21,loss=0.0142,accu=0.0297,lr=0.004695,decay=0.000002overfit rate = 20%
times=22,loss=0.0142,accu=0.0297,lr=0.004681,decay=0.000002overfit rate = 10%
times=23,loss=0.0142,accu=0.0297,lr=0.004667,decay=0.000002overfit rate = 50%
times=24,loss=0.0142,accu=0.0297,lr=0.004653,decay=0.000002overfit rate = 90%
Saved times=25,loss=0.0137,accu=0.0298,lr=0.004639,decay=0.000002overfit rate = 0%
times=26,loss=0.0137,accu=0.0298,lr=0.004625,decay=0.000002overfit rate = 15%
times=27,loss=0.0137,accu=0.0298,lr=0.004611,decay=0.000002overfit rate = 25%
times=28,loss=0.0137,accu=0.0298,lr=0.004597,decay=0.000002overfit rate = 10%
times=29,loss=0.0137,accu=0.0298,lr=0.004583,decay=0.000002overfit rate = 60%
times=30,loss=0.0137,accu=0.0298,lr=0.004570,decay=0.000002overfit rate = 60%
times=31,loss=0.0137,accu=0.0298,lr=0.004556,decay=0.000002overfit rate = 50%
times=32,loss=0.0137,accu=0.0298,lr=0.004542,decay=0.000002overfit rate = 30%
times=33,loss=0.0137,accu=0.0298,lr=0.004529,decay=0.000002overfit rate = 10%
times=34,loss=0.0137,accu=0.0298,lr=0.004515,decay=0.000002overfit rate = 100%
times=35,loss=0.0137,accu=0.0298,lr=0.004502,decay=0.000002overfit rate = 5%
times=36,loss=0.0137,accu=0.0298,lr=0.004488,decay=0.000002overfit rate = 0%
times=37,loss=0.0137,accu=0.0298,lr=0.004475,decay=0.000002overfit rate = 90%
times=38,loss=0.0137,accu=0.0298,lr=0.004461,decay=0.000002overfit rate = 25%
times=39,loss=0.0137,accu=0.0298,lr=0.004448,decay=0.000002overfit rate = 10%
times=40,loss=0.0137,accu=0.0298,lr=0.004435,decay=0.000002overfit rate = 10%
times=41,loss=0.0137,accu=0.0298,lr=0.004421,decay=0.000002overfit rate = 60%
times=42,loss=0.0137,accu=0.0298,lr=0.004408,decay=0.000002overfit rate = 85%
times=43,loss=0.0137,accu=0.0298,lr=0.004395,decay=0.000002overfit rate = 25%
Saved times=1,loss=0.0128,accu=0.0298,lr=0.004287,decay=0.000002overfit rate = 0%
Saved times=2,loss=0.0125,accu=0.0298,lr=0.004274,decay=0.000002overfit rate = 0%
times=3,loss=0.0125,accu=0.0298,lr=0.004261,decay=0.000002overfit rate = 5%
times=4,loss=0.0125,accu=0.0298,lr=0.004249,decay=0.000002overfit rate = 15%
times=5,loss=0.0125,accu=0.0298,lr=0.004236,decay=0.000002overfit rate = 0%
times=6,loss=0.0125,accu=0.0298,lr=0.004223,decay=0.000002overfit rate = 25%
times=7,loss=0.0125,accu=0.0298,lr=0.004211,decay=0.000002overfit rate = 15%
times=8,loss=0.0125,accu=0.0298,lr=0.004198,decay=0.000002overfit rate = 25%
times=9,loss=0.0125,accu=0.0298,lr=0.004185,decay=0.000002overfit rate = 25%
times=10,loss=0.0125,accu=0.0298,lr=0.004173,decay=0.000002overfit rate = 10%
times=11,loss=0.0125,accu=0.0298,lr=0.004160,decay=0.000002overfit rate = 20%
times=12,loss=0.0125,accu=0.0298,lr=0.004148,decay=0.000002overfit rate = 10%
times=13,loss=0.0125,accu=0.0298,lr=0.004136,decay=0.000002overfit rate = 10%
times=14,loss=0.0125,accu=0.0298,lr=0.004123,decay=0.000002overfit rate = 45%
Saved times=15,loss=0.0124,accu=0.0298,lr=0.004111,decay=0.000002overfit rate = 0%
times=16,loss=0.0124,accu=0.0298,lr=0.004098,decay=0.000002overfit rate = 50%
times=17,loss=0.0124,accu=0.0298,lr=0.004086,decay=0.000002overfit rate = 0%
times=1,loss=0.0124,accu=0.0298,lr=0.009970,decay=0.000002overfit rate = 0%
times=2,loss=0.0124,accu=0.0298,lr=0.009940,decay=0.000002overfit rate = 5%
times=3,loss=0.0124,accu=0.0298,lr=0.009910,decay=0.000002overfit rate = 10%
times=4,loss=0.0124,accu=0.0298,lr=0.009881,decay=0.000002overfit rate = 5%
times=5,loss=0.0124,accu=0.0298,lr=0.009851,decay=0.000002overfit rate = 10%
times=6,loss=0.0124,accu=0.0298,lr=0.004911,decay=0.000002overfit rate = 0%
times=7,loss=0.0124,accu=0.0298,lr=0.004896,decay=0.000002overfit rate = 0%
times=8,loss=0.0124,accu=0.0298,lr=0.004881,decay=0.000002overfit rate = 10%
times=9,loss=0.0124,accu=0.0298,lr=0.004867,decay=0.000002overfit rate = 10%
times=10,loss=0.0124,accu=0.0298,lr=0.004852,decay=0.000002overfit rate = 0%
times=11,loss=0.0124,accu=0.0298,lr=0.004838,decay=0.000002overfit rate = 15%
times=12,loss=0.0124,accu=0.0298,lr=0.004823,decay=0.000002overfit rate = 10%
times=13,loss=0.0124,accu=0.0298,lr=0.004809,decay=0.000002overfit rate = 0%
times=14,loss=0.0124,accu=0.0298,lr=0.004794,decay=0.000002overfit rate = 40%
times=15,loss=0.0124,accu=0.0298,lr=0.004780,decay=0.000002overfit rate = 0%
times=16,loss=0.0124,accu=0.0298,lr=0.004766,decay=0.000002overfit rate = 0%
times=17,loss=0.0124,accu=0.0298,lr=0.004751,decay=0.000002overfit rate = 10%
times=18,loss=0.0124,accu=0.0298,lr=0.004737,decay=0.000002overfit rate = 0%
times=19,loss=0.0124,accu=0.0298,lr=0.004723,decay=0.000002overfit rate = 80%
times=20,loss=0.0124,accu=0.0298,lr=0.004709,decay=0.000002overfit rate = 10%
times=21,loss=0.0124,accu=0.0298,lr=0.004695,decay=0.000002overfit rate = 20%
times=1,loss=0.0124,accu=0.0298,lr=0.004287,decay=0.000002overfit rate = 0%
times=2,loss=0.0124,accu=0.0298,lr=0.004274,decay=0.000002overfit rate = 0%
times=3,loss=0.0124,accu=0.0298,lr=0.004261,decay=0.000002overfit rate = 10%
times=4,loss=0.0124,accu=0.0298,lr=0.004249,decay=0.000002overfit rate = 15%
times=5,loss=0.0124,accu=0.0298,lr=0.004236,decay=0.000002overfit rate = 20%
Saved times=6,loss=0.0123,accu=0.0298,lr=0.002112,decay=0.000002overfit rate = 0%
Saved times=7,loss=0.0119,accu=0.0298,lr=0.002105,decay=0.000002overfit rate = 0%
times=8,loss=0.0119,accu=0.0298,lr=0.002099,decay=0.000002overfit rate = 5%
times=9,loss=0.0119,accu=0.0298,lr=0.002093,decay=0.000002overfit rate = 5%
times=10,loss=0.0119,accu=0.0298,lr=0.002086,decay=0.000002overfit rate = 10%
times=11,loss=0.0119,accu=0.0298,lr=0.002080,decay=0.000002overfit rate = 10%
times=12,loss=0.0119,accu=0.0298,lr=0.002074,decay=0.000002overfit rate = 10%
times=13,loss=0.0119,accu=0.0298,lr=0.002068,decay=0.000002overfit rate = 10%
times=14,loss=0.0119,accu=0.0298,lr=0.002062,decay=0.000002overfit rate = 30%
times=15,loss=0.0119,accu=0.0298,lr=0.002055,decay=0.000002overfit rate = 0%
Saved times=1,loss=0.0116,accu=0.0298,lr=0.001994,decay=0.000002overfit rate = 0%
times=2,loss=0.0116,accu=0.0298,lr=0.001988,decay=0.000002overfit rate = 5%
Saved times=3,loss=0.0115,accu=0.0298,lr=0.001982,decay=0.000002overfit rate = 0%
times=4,loss=0.0115,accu=0.0298,lr=0.001976,decay=0.000002overfit rate = 5%
times=5,loss=0.0115,accu=0.0298,lr=0.001970,decay=0.000002overfit rate = 20%
times=6,loss=0.0115,accu=0.0298,lr=0.001964,decay=0.000002overfit rate = 15%
times=7,loss=0.0115,accu=0.0298,lr=0.001958,decay=0.000002overfit rate = 15%
times=8,loss=0.0115,accu=0.0298,lr=0.001953,decay=0.000002overfit rate = 0%
times=9,loss=0.0115,accu=0.0298,lr=0.000973,decay=0.000002overfit rate = 0%
times=10,loss=0.0115,accu=0.0298,lr=0.000970,decay=0.000002overfit rate = 0%
times=11,loss=0.0115,accu=0.0298,lr=0.000968,decay=0.000002overfit rate = 30%
times=12,loss=0.0115,accu=0.0298,lr=0.000965,decay=0.000002overfit rate = 0%
times=1,loss=0.0115,accu=0.0298,lr=0.001994,decay=0.000002overfit rate = 0%
times=2,loss=0.0115,accu=0.0298,lr=0.001988,decay=0.000002overfit rate = 0%
times=3,loss=0.0115,accu=0.0298,lr=0.001982,decay=0.000002overfit rate = 0%
times=4,loss=0.0115,accu=0.0298,lr=0.001976,decay=0.000002overfit rate = 10%
times=5,loss=0.0115,accu=0.0298,lr=0.001970,decay=0.000002overfit rate = 0%
times=6,loss=0.0115,accu=0.0298,lr=0.001964,decay=0.000002overfit rate = 0%
times=7,loss=0.0115,accu=0.0298,lr=0.001958,decay=0.000002overfit rate = 0%
times=8,loss=0.0115,accu=0.0298,lr=0.001953,decay=0.000002overfit rate = 0%
times=9,loss=0.0115,accu=0.0298,lr=0.001947,decay=0.000002overfit rate = 30%
times=10,loss=0.0115,accu=0.0298,lr=0.001941,decay=0.000002overfit rate = 0%
times=11,loss=0.0115,accu=0.0298,lr=0.001935,decay=0.000002overfit rate = 35%
times=12,loss=0.0115,accu=0.0298,lr=0.001929,decay=0.000002overfit rate = 35%
times=13,loss=0.0115,accu=0.0298,lr=0.001924,decay=0.000002overfit rate = 0%
Saved times=14,loss=0.0114,accu=0.0298,lr=0.001918,decay=0.000002overfit rate = 0%
times=15,loss=0.0114,accu=0.0298,lr=0.001912,decay=0.000002overfit rate = 5%
times=16,loss=0.0114,accu=0.0298,lr=0.001906,decay=0.000002overfit rate = 0%
times=17,loss=0.0114,accu=0.0298,lr=0.001901,decay=0.000002overfit rate = 55%
times=18,loss=0.0114,accu=0.0298,lr=0.001895,decay=0.000002overfit rate = 35%
times=1,loss=0.0114,accu=0.0298,lr=0.009970,decay=0.000002overfit rate = 0%
times=2,loss=0.0114,accu=0.0298,lr=0.009940,decay=0.000002overfit rate = 5%
times=1,loss=0.0114,accu=0.0298,lr=0.001994,decay=0.000002overfit rate = 0%
times=2,loss=0.0114,accu=0.0298,lr=0.001988,decay=0.000002overfit rate = 5%
times=3,loss=0.0114,accu=0.0298,lr=0.001982,decay=0.000002overfit rate = 0%
times=4,loss=0.0114,accu=0.0298,lr=0.001976,decay=0.000002overfit rate = 0%
times=5,loss=0.0114,accu=0.0298,lr=0.001970,decay=0.000002overfit rate = 0%
times=6,loss=0.0114,accu=0.0298,lr=0.000982,decay=0.000002overfit rate = 0%
times=7,loss=0.0114,accu=0.0298,lr=0.000979,decay=0.000002overfit rate = 5%
times=8,loss=0.0114,accu=0.0298,lr=0.000976,decay=0.000002overfit rate = 0%
times=9,loss=0.0114,accu=0.0298,lr=0.000973,decay=0.000002overfit rate = 0%
times=10,loss=0.0114,accu=0.0298,lr=0.000970,decay=0.000002overfit rate = 0%
times=11,loss=0.0114,accu=0.0298,lr=0.000968,decay=0.000002overfit rate = 15%
times=12,loss=0.0114,accu=0.0298,lr=0.000965,decay=0.000002overfit rate = 25%
times=13,loss=0.0114,accu=0.0298,lr=0.000962,decay=0.000002overfit rate = 20%
times=14,loss=0.0114,accu=0.0298,lr=0.000959,decay=0.000002overfit rate = 15%
times=15,loss=0.0114,accu=0.0298,lr=0.000956,decay=0.000002overfit rate = 0%
Saved times=16,loss=0.0113,accu=0.0298,lr=0.000953,decay=0.000002overfit rate = 0%
times=17,loss=0.0113,accu=0.0298,lr=0.000950,decay=0.000002overfit rate = 5%
times=18,loss=0.0113,accu=0.0298,lr=0.000947,decay=0.000002overfit rate = 5%
times=19,loss=0.0113,accu=0.0298,lr=0.000945,decay=0.000002overfit rate = 50%
times=20,loss=0.0113,accu=0.0298,lr=0.000942,decay=0.000002overfit rate = 15%
times=21,loss=0.0113,accu=0.0298,lr=0.000939,decay=0.000002overfit rate = 15%
Saved times=22,loss=0.0112,accu=0.0298,lr=0.000468,decay=0.000002overfit rate = 0%
times=23,loss=0.0112,accu=0.0298,lr=0.000467,decay=0.000002overfit rate = 0%
times=24,loss=0.0112,accu=0.0298,lr=0.000465,decay=0.000002overfit rate = 10%
times=1,loss=0.0112,accu=0.0298,lr=0.000997,decay=0.000002overfit rate = 0%
times=2,loss=0.0112,accu=0.0298,lr=0.000994,decay=0.000002overfit rate = 0%
times=3,loss=0.0112,accu=0.0298,lr=0.000991,decay=0.000002overfit rate = 0%
Saved times=4,loss=0.0111,accu=0.0298,lr=0.000988,decay=0.000002overfit rate = 0%
times=5,loss=0.0111,accu=0.0298,lr=0.000985,decay=0.000002overfit rate = 5%
times=6,loss=0.0111,accu=0.0298,lr=0.000982,decay=0.000002overfit rate = 10%
times=7,loss=0.0111,accu=0.0298,lr=0.000979,decay=0.000002overfit rate = 5%
times=8,loss=0.0111,accu=0.0298,lr=0.000976,decay=0.000002overfit rate = 5%
times=9,loss=0.0111,accu=0.0298,lr=0.000973,decay=0.000002overfit rate = 0%
times=10,loss=0.0111,accu=0.0298,lr=0.000485,decay=0.000002overfit rate = 10%
times=11,loss=0.0111,accu=0.0298,lr=0.000484,decay=0.000002overfit rate = 10%
times=12,loss=0.0111,accu=0.0298,lr=0.000482,decay=0.000002overfit rate = 10%
times=13,loss=0.0111,accu=0.0298,lr=0.000481,decay=0.000002overfit rate = 10%
times=14,loss=0.0111,accu=0.0298,lr=0.000479,decay=0.000002overfit rate = 10%
times=15,loss=0.0111,accu=0.0298,lr=0.000478,decay=0.000002overfit rate = 10%
times=16,loss=0.0111,accu=0.0298,lr=0.000477,decay=0.000002overfit rate = 10%
times=17,loss=0.0111,accu=0.0298,lr=0.000475,decay=0.000002overfit rate = 10%
times=18,loss=0.0111,accu=0.0298,lr=0.000474,decay=0.000002overfit rate = 10%
times=19,loss=0.0111,accu=0.0298,lr=0.000472,decay=0.000002overfit rate = 10%
times=20,loss=0.0111,accu=0.0298,lr=0.000471,decay=0.000002overfit rate = 10%
times=21,loss=0.0111,accu=0.0298,lr=0.000469,decay=0.000002overfit rate = 10%
times=22,loss=0.0111,accu=0.0298,lr=0.000468,decay=0.000002overfit rate = 10%
times=23,loss=0.0111,accu=0.0298,lr=0.000467,decay=0.000002overfit rate = 10%
times=24,loss=0.0111,accu=0.0298,lr=0.000465,decay=0.000002overfit rate = 10%
times=25,loss=0.0111,accu=0.0298,lr=0.000464,decay=0.000002overfit rate = 95%
times=1,loss=0.0111,accu=0.0298,lr=0.000399,decay=0.000002overfit rate = 0%
times=2,loss=0.0111,accu=0.0298,lr=0.000398,decay=0.000002overfit rate = 0%
times=3,loss=0.0111,accu=0.0298,lr=0.000396,decay=0.000002overfit rate = 0%
times=4,loss=0.0111,accu=0.0298,lr=0.000395,decay=0.000002overfit rate = 15%
times=5,loss=0.0111,accu=0.0298,lr=0.000394,decay=0.000002overfit rate = 15%
times=6,loss=0.0111,accu=0.0298,lr=0.000196,decay=0.000002overfit rate = 0%
times=7,loss=0.0111,accu=0.0298,lr=0.000196,decay=0.000002overfit rate = 0%
times=8,loss=0.0111,accu=0.0298,lr=0.000195,decay=0.000002overfit rate = 0%
times=9,loss=0.0111,accu=0.0298,lr=0.000195,decay=0.000002overfit rate = 0%
times=10,loss=0.0111,accu=0.0298,lr=0.000194,decay=0.000002overfit rate = 0%
times=11,loss=0.0111,accu=0.0298,lr=0.000194,decay=0.000002overfit rate = 0%
times=12,loss=0.0111,accu=0.0298,lr=0.000193,decay=0.000002overfit rate = 10%
times=13,loss=0.0111,accu=0.0298,lr=0.000192,decay=0.000002overfit rate = 0%
times=14,loss=0.0111,accu=0.0298,lr=0.000192,decay=0.000002overfit rate = 0%
times=15,loss=0.0111,accu=0.0298,lr=0.000191,decay=0.000002overfit rate = 20%
times=16,loss=0.0111,accu=0.0298,lr=0.000191,decay=0.000002overfit rate = 20%
times=17,loss=0.0111,accu=0.0298,lr=0.000190,decay=0.000002overfit rate = 0%
times=18,loss=0.0111,accu=0.0298,lr=0.000189,decay=0.000002overfit rate = 25%
times=19,loss=0.0111,accu=0.0298,lr=0.000189,decay=0.000002overfit rate = 25%
times=20,loss=0.0111,accu=0.0298,lr=0.000188,decay=0.000002overfit rate = 0%
times=21,loss=0.0111,accu=0.0298,lr=0.000188,decay=0.000002overfit rate = 30%
times=22,loss=0.0111,accu=0.0298,lr=0.000187,decay=0.000002overfit rate = 0%
times=23,loss=0.0111,accu=0.0298,lr=0.000187,decay=0.000002overfit rate = 0%
times=24,loss=0.0111,accu=0.0298,lr=0.000186,decay=0.000002overfit rate = 0%
times=25,loss=0.0111,accu=0.0298,lr=0.000186,decay=0.000002overfit rate = 45%
times=26,loss=0.0111,accu=0.0298,lr=0.000185,decay=0.000002overfit rate = 0%
times=27,loss=0.0111,accu=0.0298,lr=0.000184,decay=0.000002overfit rate = 50%
times=28,loss=0.0111,accu=0.0298,lr=0.000184,decay=0.000002overfit rate = 50%
times=29,loss=0.0111,accu=0.0298,lr=0.000183,decay=0.000002overfit rate = 0%
times=30,loss=0.0111,accu=0.0298,lr=0.000183,decay=0.000002overfit rate = 0%
times=31,loss=0.0111,accu=0.0298,lr=0.000182,decay=0.000002overfit rate = 0%
times=32,loss=0.0111,accu=0.0298,lr=0.000182,decay=0.000002overfit rate = 0%
times=33,loss=0.0111,accu=0.0298,lr=0.000181,decay=0.000002overfit rate = 0%
times=34,loss=0.0111,accu=0.0298,lr=0.000181,decay=0.000002overfit rate = 0%
times=35,loss=0.0111,accu=0.0298,lr=0.000180,decay=0.000002overfit rate = 0%
times=36,loss=0.0111,accu=0.0298,lr=0.000180,decay=0.000002overfit rate = 0%
times=37,loss=0.0111,accu=0.0298,lr=0.000179,decay=0.000002overfit rate = 0%
Saved times=38,loss=0.0110,accu=0.0298,lr=0.000178,decay=0.000002overfit rate = 0%
times=39,loss=0.0110,accu=0.0298,lr=0.000178,decay=0.000002overfit rate = 75%
times=40,loss=0.0110,accu=0.0298,lr=0.000177,decay=0.000002overfit rate = 5%
times=41,loss=0.0110,accu=0.0298,lr=0.000177,decay=0.000002overfit rate = 75%
times=42,loss=0.0110,accu=0.0298,lr=0.000176,decay=0.000002overfit rate = 5%
times=43,loss=0.0110,accu=0.0298,lr=0.000176,decay=0.000002overfit rate = 5%
times=44,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=45,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 10%
times=46,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 10%
times=47,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 10%
times=48,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=49,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=50,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 20%
times=51,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=52,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=53,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 30%
times=54,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 30%
times=55,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 30%
times=56,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 30%
times=57,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=58,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 35%
times=59,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 30%
times=60,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=61,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=62,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 40%
times=63,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 40%
times=64,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 40%
times=65,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=66,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=67,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 45%
times=68,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 45%
times=69,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=70,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 0%
times=71,loss=0.0110,accu=0.0298,lr=0.000100,decay=0.000002overfit rate = 45%
Saved times=1,loss=0.0493,accu=0.0298,lr=0.039880,decay=0.000002overfit rate = 0%
Saved times=2,loss=0.0433,accu=0.0301,lr=0.039761,decay=0.000002overfit rate = 0%
Saved times=3,loss=0.0247,accu=0.0302,lr=0.039642,decay=0.000002overfit rate = 0%
times=4,loss=0.0247,accu=0.0302,lr=0.039523,decay=0.000002overfit rate = 5%
times=5,loss=0.0247,accu=0.0302,lr=0.039404,decay=0.000002overfit rate = 10%
times=6,loss=0.0247,accu=0.0302,lr=0.039286,decay=0.000002overfit rate = 10%
